,f1s,accuracy,p_word_list,n_word_list
57,0.1689100295553094,0.17500000000000002,"['genus_cacalia cacalia', 'sigmoidoscopy flexible_sigmoidoscopy', 'conditioner', 'mystique', 'homophony', 'gravitation', 'welfare_work social_service', 'adrenarche', 'step_on_it speed rush_along rush race pelt_along hotfoot hie hasten cannonball_along bucket_along belt_along', 'tulipwood']","['cut', 'arawakan arawak', 'sports_section', 'iridesce', 'years long_time age', 'sectary sectarist sectarian', 'ology', 'bank', 'croatian', 'desmodus_rotundus']"
58,0.9052868227917972,0.9088,"['point#', 'influence_peddler fixer', 'war_dance', 'equilibrium', 'gate', 'spanker slapper', 'kenneth_kaunda kenneth_david_kaunda kaunda', 'wired', 'burn_bag', 'relinquishment relinquishing']","['marching_order', 'sample', 'grooming dressing', 'screw_jack jackscrew', 'potful pot', 'treatment discussion discourse', 'mindanao', 'smoothbore', 'seriph serif', 'road_map guideline']"
59,0.3310248159048676,0.39640000000000003,"['sundrops oenothera_fruticosa', 'fill', 'deflationary_spiral', 'selaginellales order_selaginellales', 'burro', 'carry#', 'zend-avesta avesta', 'direct_evidence', 'anterior_pituitary_gland anterior_pituitary adenohypophysis', 'detritus']","['sunshade sunblind awning', 'tarsius_syrichta', 'radome radar_dome', 'periwinkle', 'ophthalmoscope', 'icicle', 'anthropocentric', 'wagner', 'teapot_dome_scandal teapot_dome', 'criminology']"
60,0.3985315205676878,0.5122,"['lower-normandy basse-normandie', 'genus_cryptoprocta cryptoprocta', 'additive_inverse', 'moss_family', 'at_stake', 'red_fire', 'money_market', 'distinctly', 'index_register', 'silene_acaulis moss_campion']","['puppet_state puppet_government pupet_regime', 'publicize publicise advertize advertise', 'lactogen', 'chamois_cloth', 'header coping cope', 'nobel_prize', 'strand', 'fin', 'fermion', 'mercurialis_annua herbs_mercury herb_mercury boys-and-girls']"
61,0.8690328448240202,0.873,"['tribe_bubalus genus_bubalus bubalus', 'snifter brandy_snifter brandy_glass', 'ephesus council_of_ephesus', 'bondswoman bondsman', 'radiosensitive', 'sour_orange seville_orange marmalade_orange citrus_aurantium bitter_orange_tree bitter_orange bigarade', 'head-on', 'recrudesce develop# break#', 'potomac_river potomac', 'paschal_lamb agnus_dei']","['receipt acknowledge', 'genus_cheilanthes cheilanthes', 'stout', 'kabbalism cabalism', 'waterfinder water_finder dowsing_rod dowser divining_rod', 'substitutability replaceability commutability', 'field_judge', 'house-raising', 'forum', 'concept_album']"
62,0.8416119616149924,0.8466,"['teller storyteller narrator', 'trophotropism', 'landing_deck flight_deck', 'wax_palm copernicia_australis copernicia_alba caranday caranda_palm caranda', 'derivative', 'overspill', 'animality animal_nature', 'capture', 'usaf us_air_force united_states_air_force u._s._air_force air_force', 'purplish_red purplish-red']","['cylindricalness cylindricality', 'sumerian', 'gird fortify build_up arm', 'sauropterygia order_sauropterygia', 'peep', 'open-plan', 'ephemera', 'small_slam little_slam', 'fence', 'humanly']"
63,0.825411488669158,0.8330000000000001,"[""ramontchi madagascar_plum governor_plum governor's_plum flacourtia_indica batoko_palm"", 'settlement resolution closure', 'genus_amphicarpaea genus_amphicarpa amphicarpaea amphicarpa', 'light_time', 'file', 'supernumerary', 'growth_ring annual_ring', 'upward', 'charles_the_great charles_i charles charlemagne carolus', 'proportional_tax']","['lv fifty-five 55', 'dip', 'decennium decennary decade', 'corer', 'madrigalist', 'semiminor_axis', 'woodwind_family', 'transistorized transistorised', 'slender_spike_rush needle_spike_rush needle_rush hair_grass eleocharis_acicularis', 'fizzy fizzing']"
64,0.4681156140307868,0.5438000000000001,"['public', 'outfield', 'luncheon_meeting lunch_meeting', 'playschool play_group', 'kraft_paper kraft', 'allogamy', 'striped_racer masticophis_lateralis california_whipsnake', 'william_golding sir_william_gerald_golding golding', 'yuman', 'swallow get_down']","['canine_distemper', 'gibraltarian', 'martin', 'trasimeno battle_of_trasimeno', 'hugh_dowding dowdy dowding baron_hugh_caswall_tremenheere_dowding', 'tip_sheet', 'witch_doctor', 'perestroika', 'semilunar_cartilage meniscus', 'stapling_machine stapler']"
65,0.36983380360910784,0.4902,"['henry_graham_greene greene graham_greene', 'emblazon blazon', 'mixed-blood', 'secularist', 'publicize publicise bare air', 'circular-knit', 'trichiuridae family_trichiuridae', 'devastation desolation', 'hose', 'coffee_blight']","['patchcord', 'looking_glass_tree heritiera_macrophylla', 'flagstaff flagpole', 'subclass_euryalida euryalida', 'nutmeg_hickory carya_myristiciformis carya_myristicaeformis', 'www world_wide_web web', 'variegated_scouring_rush variegated_horsetail equisetum_variegatum', 'whirligig roundabout merry-go-round carrousel carousel', 'procrastinator postponer cunctator', 'mirror']"
66,0.8968189489797869,0.9008,"['decoction', 'white_wax_tree ligustrum_lucidum chinese_privet', 'cartridge', 'fuschia', 'viola_da_braccio', 'reward repay pay_back', 'federal', 'boilerplate', 'grouping group', 'tonelessly']","['khoikhoin khoikhoi hottentot', 'shoulder_bone shoulder_blade scapula', 'off-base', 'lemaitre georges_henri_lemaitre edouard_lemaitre', 'prosodic', 'high_gear high', ""ndjamena n'djamena fort-lamy capital_of_chad"", 'order_dermaptera dermaptera', 'sandblast', 'turning turn']"
67,0.34378634530212043,0.468,"['chromosphere', 'nucellus', 'focus focal_point', 'metatarsal', 'publicizing advertising', 'coadjutor', 'jib', 'monterey_cypress cupressus_macrocarpa', 'psychotria_capensis lemonwood_tree lemonwood lemon-wood_tree lemon-wood', 'boorishly']","['tog raiment habilitate garment garb fit_out enclothe dress clothe apparel', 'panic_grass', 'unio genus_unio', 'new_york_city new_york greater_new_york', 'platanus_wrightii arizona_sycamore', 'recent late', 'sherd shard fragment', 'shipwreck', 'letter', 'oligarchy']"
68,0.36179101312812617,0.49820000000000003,"['endodontics endodontia', 'auxiliary appurtenant ancillary adjuvant adjunct accessory', 'dissemination dispersion dispersal diffusion', 'go_dutch', 're-argue', 'lodging', 'word-painter', 'weymouth_pine pinus_strobus eastern_white_pine american_white_pine', 'incentive_stock_option incentive_option', 'omelette_pan omelet_pan']","['scalp', 'catalpa_speciosa', 'roper', 'public_school', 'allowance', 'paperknife paper_knife letter_opener', 'howe elias_howe', 'temnospondyli order_temnospondyli', 'eicosapentaenoic_acid', ""zauschneria_californica humming_bird's_trumpet epilobium_canum_canum california_fuchsia""]"
69,0.7903245845158628,0.8006000000000001,"['fructidor', 'bench_lathe', 'rolling_pin', 'soprano', 'provincial', 'educational_program', 'bolt', 'nebula', 'shoofly_pie', 'muckrake']","['olfactory olfactive', 'pinkish pink', 'designing design', 'divorce disunite dissociate disjoint disassociate', 'lead_arsenate', 'nobelist nobel_laureate', 'pore', 'trot', 'set# readiness', 'induce']"
70,0.3316628691208763,0.5018,"['withdrawal drug_withdrawal', 'slice', 'saskatoon', 'pocket_flap', 'bondwoman bondswoman bondmaid', 'filing', 'golden_horde', 'undivided', 'black', 'occipital_protuberance']","['book_of_amos amos', 'water-soluble_vitamin', 'winfield_scott scott', 'pennycress', 'top-secret', 'decoction', 'yard', 'electrical_system electrical_plant', 'squarish', 'tee_up']"
71,0.7923987144411412,0.8022,"['succinctly compactly', 'motorcade', 'crown_jewels', 'autostrada', 'antiheretical', 'cadenza', 'genus_aplodontia aplodontia', 'epigastric_artery arteria_epigastrica', 'pastoral', 'slice']","['sitting_bull', 'war_secretary secretary_of_war', 'shasta mount_shasta', 'colossae', ""king's_counsel"", 'rheum', 'world_war_i world_war_1 war_to_end_war great_war first_world_war', 'crayon', 'sleep_in live_in', 'unrested unrefreshed']"
72,0.133412868202244,0.15,"['hang#', 'impetiginous', 'brake', 'sinus_cavernosus cavernous_sinus', 'oriya', 'platystemon genus_platystemon', 'landscape', 'withdrawer', 'suspiciously', 'thracian']","['genus_commiphora commiphora', 'tap', ""qin_shi_huang_ti ch'in_shih_huang_ti"", 'shirtfront dicky dickie dickey', 'analogist', 'solidness solidity', 'gambling_system', 'parnassia_fimbriata fringed_grass_of_parnassus', 'brick_cheese', 'retroversion retroflexion retroflection']"
73,0.11952550472181662,0.1296,"['playsuit', 'calcify', 'western_holly_fern polystichum_scopulinum', 'cloaca', 'dwarf_golden_chinkapin chrysolepis_sempervirens', 'rodeo_rider cowboy', 'taif', 'northern_baptist_convention american_baptist_convention', 'polish', 'piano_player pianist']","['chandler', 'notch', ""saccharomyces_cerevisiae brewer's_yeast baker's_yeast"", 'co-star', 'myanmar_monetary_unit', 'sound_judgment sound_judgement perspicacity judgment judgement', 'dimension', 'wheatstone sir_charles_wheatstone', 'self-evident_truth constatation basic_assumption', 'samekh']"
74,0.5379003720866687,0.6058,"['stamp_tax stamp_duty', 'musket_ball ball', 'pseudolarix genus_pseudolarix', 'zigzag zig zag', 'assize', 'slap_on slam_on clap_on', 'pulsing pulse pulsation impulse', 'vignette', 'second_lateran_council', 'tv_station television_station']","['gd gadolinium atomic_number_64', 'centrosomic', 'separator extractor centrifuge', 'sepulture interment inhumation entombment burial', 'tersely telegraphically', 'trigram', 'sanctum holy_place holy', 'us_constitution united_states_constitution u.s._constitution constitution_of_the_united_states constitution', 'unlearn', 'oyabun']"
75,0.8375885099713513,0.8438,"['genus_cajanus cajanus', 'horse_botfly gasterophilus_intestinalis', 'standing_stone menhir', 'intramuscular_injection', 'carbon c atomic_number_6', 'taste', 'reading_room', 'subularia genus_subularia', 'daisyleaf_grape_fern daisy-leaved_grape_fern botrychium_matricariifolium', 'ru_486 mifepristone abortion_pill']","['lygodium genus_lygodium', 'jersey_knapweed', 'medical_building healthcare_facility health_facility', 'say-so pronouncement dictum', 'payment defrayment defrayal', 'tessellated', ""panoramic_view bird's_eye_view"", 'orange', 'leipzig', 'slip']"
76,0.8895154972234408,0.8932,"['gauze_bandage gauze', 'voiceprint', 'diesinker diemaker die-sinker', 'pibit pebibit', 'pepper_spray', 'setaria_italica italian_millet hungarian_grass foxtail_millet', 'oat', 'general', 'st._johns_river st._johns saint_johns_river saint_johns', 'cream']","['sloe', 'dscdna', 'rodin francois_auguste_rene_rodin auguste_rodin', 'firm_omelet', 'dilator', 'burmese', 'nairobi capital_of_kenya', 'flue_stop', 'stop_dead freeze', 'marmorean marmoreal']"
77,0.10977414677838065,0.11900000000000001,"['unlikely', 'commutate', 'preexistence', 'pea_soup pea-souper', 'sergei_pavlovich_diaghilev sergei_diaghilev diaghilev', 'actinic_ray actinic_radiation', 'political_party party', 'brush_fire', 'registered', 'baedeker']","['roe', 'terylene dacron', 'afield abroad', 'begin#', 'shunt_circuit parallel_circuit', 'ribes_uva-crispa ribes_grossularia gooseberry_bush gooseberry', 'raree-show peepshow', 'pearl_river', 'tolbukhin dobrich', 'wharf']"
78,0.36193675555989585,0.385,"['crucian_carp carassius_vulgaris carassius_carassius', 'benday', 'guarani', 'clutter', 'umber deep_brown coffee chocolate burnt_umber', 'labrador_sea', 'patriotism nationalism', 'computing computer_science', 'genus_celtis celtis', 'cheeseboard cheese_tray']","['break#', 'miltiades', 'single-humped one-humped', 'tablet-armed_chair', 'percipient perceiver observer beholder', 'break#', 'recriminatory recriminative', 'seal navy_seal', 'loading load burden', 'tandem in_tandem']"
79,0.10936201926826593,0.11860000000000001,"['firewood', 'armored_catfish', 'glass_eye', 'teleological', 'devastation desolation', 'take-home', 'puddle', 'ponce', 'ferdinand_ii', 'crank_up crank']","['trotting_horse trotter', 'family_bramidae bramidae', 'nitrogen_fixation', 'corn', 'capros_aper boarfish', 'pediculati order_pediculati', 'celery_seed', 'unprecedented', 'vinegar_joe_stilwell uncle_joe stilwell joseph_warren_stilwell', 'associate_in_arts aa']"
80,0.634260698507893,0.6652,"['rein', 'turn#', 'sebastodes_marinus rosefish ocean_perch', 'anglo-catholic', 'mountain_maple mountain_alder acer_spicatum', 'synthetic_rubber rubber', 'spread-eagle', 'wave', 'bowl', 'cliffhanger']","['vena_thoracoepigastrica thoracoepigastric_vein', 'old_man old_boy', 'petunia genus_petunia', 'calcify', 'toggle', 'slam-bang', 'goldfield', 'waterford', 'turmeric', 'hirundo_rustica chimney_swallow barn_swallow']"
81,0.8950382700625388,0.8992,"['autograph', 'weed smoke skunk sess sens pot mary_jane locoweed green_goddess grass gage dope', 'pipe_cutter', 'family_berberidaceae berberidaceae barberry_family', 'clinical', 'personally', 'fig-bird', 'st._augustine saint_augustine augustine_of_hippo augustine', 'morning_room', 'potentate dictator']","['shielder protector guardian defender', ""philibert_delorme philibert_de_l'orme delorme de_l'orme"", 'judy_garland garland', 'stopper showstopper show-stopper', 'lapidary', 'whortleberry whinberry viccinium_myrtillus blaeberry bilberry', 'rearward rear', 'angolan_monetary_unit', ""fool's_cap dunce_cap dunce's_cap"", 'compose']"
82,0.3307699116194687,0.36060000000000003,"['congregation', 'stroke#', 'goateed', 'mississippian missippian_period lower_carboniferous_period lower_carboniferous', 'gandhian', 'mechanization mechanisation automation', 'employment_contract employment_agreement', 'organophosphate', 'capital_of_idaho boise', 'genus_erythrocebus erythrocebus']","['cordova cordoba', 'justinian_the_great justinian_i justinian', 'phrontistery', 'shelter', 'wallace richard_horatio_edgar_wallace edgar_wallace', 'ashram', 'bead', 'rebel reb johnny_reb johnny greyback', 'pestle', 'scientific_discipline science']"
83,0.8824221517402001,0.8868,"['neopallium neocortex', 'flag_smut', 'orthostatic', 'reign_of_terror', 'powell cecil_frank_powell', 'go_into', 'scientific', 'insectan', 'western_chokecherry prunus_virginiana_demissa prunus_demissa', 'fewer']","['hack', 'elizabeth_ii elizabeth', 'genus_buckleya', 'count', 'genus_chrysopsis chrysopsis', 'medical_center', 'merchantman merchant_ship freighter bottom', 'omelette_pan omelet_pan', 'allotted', 'branchiopodous branchiopodan branchiopod']"
84,0.8808556507768687,0.8856,"['lake_erie erie', 'circumvolute', 'nationwide countrywide', 'tamil_eelam eelam', ""snake's_head_fritillary leper_lily guinea-hen_flower fritillaria_meleagris checkered_daffodil"", 'self-incrimination', 'phrenological', 'licked', 'betaine', 'denier']","['square_yard sq_yd', 'backwater', 'interlude', 'outgeneral', 'chinese', 'hairlessness depilation', 'grafting graft', 'genus_sclerotinia', 'genus_formica formica', 'linnaeus karl_linne carolus_linnaeus carl_von_linne']"
85,0.08691912975761006,0.08940000000000001,"['wagnerian', 'gerridae gerreidae family_gerridae family_gerreidae', 'ventral_root ventral_horn anterior_root anterior_horn', 'rollo rolf hrolf', 'genus_ferocactus ferocactus', 'save# keep_open keep# hold_open', 'medlar', 'web', 'vertical_union industrial_union', 'guildhall']","['slag scoria dross', 'mainmast', 'pillar_box', 'panhandle', 'powder_blue', 'chemical_energy', 'infotainment documentary_film documentary docudrama', 'thermionic_current', 'quercus_alba american_white_oak', 'ratibida genus_ratibida']"
86,0.847957266331266,0.8538,"['biosynthetic', 'strings string_section', 'steward shop_steward', 'shiner', 'plectorrhiza genus_plectorrhiza', 'scattering', 'water_jacket', 'saudi_arabian_monetary_unit', 'brother', 'stacked']","['allopathic', 'dean', 'northumbria', 'radiolaria order_radiolaria', 'george_wells_beadle george_beadle beadle', 'straitjacket straightjacket', 'vocational', 'mahayana', 'phrase', 'reoviridae']"
87,0.33018910344556335,0.4978,"['staging', 'worldly temporal secular', 'make# lay_down establish', 'kumquat', 'polyunsaturated_fatty_acid', 'punchayet panchayet panchayat', 'sorting_program sort_program', 'nonsyllabic', 'magazine_article', 'radio_link link']","['phylum_entoprocta entoprocta endoprocta', 'sixteenth', 'causeway', 'katabolism dissimilation destructive_metabolism catabolism', 'light#', 'shake', 'genus_chrysopsis chrysopsis', 'bitter_end', 'deictic_word deictic', 'young pres_young lester_willis_young']"
88,0.08675640680422231,0.08940000000000001,"['conciliation', 'star-shaped asteroid', 'chylomicron', 'parhelic parheliacal', 'stercorarius genus_stercorarius', 'combination', 'backhoe', 'surge_suppressor surge_protector spike_suppressor spike_arrester lightning_arrester', 'mind_game', 'hemostasis hemostasia haemostasis haemostasia']","['shenandoah_valley', 'vena_ulnaris ulnar_vein', 'tilt_angle', 'cabin_boy', 'shari_river shari chari_river chari', 'prairie_vole microtus_ochrogaster', 'bolero', 'in_sight', 'fruitlet', 'trip travel jaunt']"
89,0.36731806420967833,0.49660000000000004,"['lexicologist lexicographer', 'pfennig', 'right-side-out', 'trotting_horse trotter', 'schoolwide', 'turnip_cabbage kohlrabi', 'chronicle', 'rose_wine rose pink_wine blush_wine', 'gyrinidae family_gyrinidae', 'lorentz hendrik_antoon_lorentz']","['sick_pay', 'spelter', 'suggestion', 'class_arachnida arachnida', 'house firm business_firm', 'louis_vi louis_the_wideawake louis_the_far louis_the_bruiser', 'bomber', 'oven_thermometer', 'russian', 'address']"
90,0.3812551792303615,0.5136000000000001,"['salk jonas_salk jonas_edward_salk', 'quincentennial quincentenary', 'papaya', 'reception_line', 'third_rail', 'crowned', 'predecease', 'flash', 'simulacrum image effigy', 'hunting hunt']","['nubile marriageable', 'golden_calla', 'skinnerian', 'land_grant', 'anglophile anglophil', 'rubber_plant india-rubber_tree india-rubber_plant india-rubber_fig ficus_elastica assam_rubber', 'tessella', 'shift_register', 'inactivation', 'rousseauan']"
91,0.1515586955457771,0.1578,"['crumb_cake', 'sublime sublimate', 'pocket', 'while spell piece# patch', 'turning turn', 'meet', 'bollard bitt', 'cuttable chewable', 'upland_sandpiper upland_plover bartramian_sandpiper bartramia_longicauda', ""tick_trefoil beggar_lice beggar's_lice""]","['turdus_torquatus ring_thrush ring_ouzel ring_blackbird', 'taricha_granulosa rough-skinned_newt', 'in', 'race', 'gauge', 'soufflot jacques_germain_soufflot', 'st._andrew saint_andrew_the_apostle saint_andrew andrew', 'take#', ""fuller's_teasel dipsacus_sativus"", 'house_party']"
92,0.2281286739719191,0.2456,"['consciously', 'shutting closing', 'penultimate penultima penult', 'transformation', 'field_day', 'maupassant henri_rene_albert_guy_de_maupassant guy_de_maupassant', 'substrate', 'collet_chuck collet', 'singular', 'plodding grind drudgery donkeywork']","['pectic', 'grammatical_meaning', 'nunnery', 'on', 'lysimachia_ciliatum fringed_loosestrife', 'suspensor supporter jockstrap jock athletic_supporter', 'blacklead', 'tense', 'remote distant', 'dominican']"
93,0.3596427792532565,0.503,"['penetration incursion', 'postdoc post_doc', 'nerve_centre nerve_center centre center', 'heart-lung_machine', 'kamia', 'instantaneousness instancy immediateness immediacy', 'extraordinaire', 'systema_nervosum_periphericum peripheral_nervous_system', 'phaeophyta division_phaeophyta', 'school_board board_of_education']","['meritocratic', 'erskine_preston_caldwell erskine_caldwell caldwell', ""cupid's_bow"", 'floored', 'survival endurance', 'stovepiping', 'crumb', 'herr', 'talking_book', 'genus_entandrophragma entandrophragma']"
94,0.33976561254171034,0.4264,"['intradepartmental', 'on_the_fly', 'payment', 'alexandrian', 'the_irish_famine the_great_starvation the_great_hunger the_great_calamity', 'scavenger pack_rat magpie', 'chronoperates_paradoxus', 'adventitial', 'variant var. strain form', 'ecuadorian']","['pius_vi giovanni_angelo_braschi giannangelo_braschi', 'deathtrap', 'bounce', 'teargas', 'fourfold four_times', 'glycogenesis', 'weser_river weser', 'wedgwood', 'neuromotor', 'middle_distance']"
95,0.3429215835469977,0.48040000000000005,"['phyle', 'refrigerated', 'nereus', 'protium_heptaphyllum', 'blackmail', 'differential_psychology', 'fixing_agent fixer', 'ursus_thibetanus selenarctos_thibetanus black_bear asiatic_black_bear', 'slipskin_grape', 'matchstick']","['village_green', 'spondaic', ""teacher's_pet"", 'white_fritillary fritillaria_liliaceae', 'sarcoplasm', 'belabour belabor', 'sextette sextet sestet', 'sexual_reproduction amphimixis', 'jacques_francois_antoine_ibert ibert', 'scoter scooter']"
96,0.16425609750842518,0.1698,"['bathing', 'sheath_knife case_knife', 'fracture', 'venae_esophageae oesophageal_veins esophageal_veins', 'lerner alan_jay_lerner', 'nigeria federal_republic_of_nigeria', 'playbook', 'massorete masorite masorete', 'hypermastigote', 'season']","['bust', 'scorpion scorpio', 'searchlight', 'wiper_arm wiper contact_arm', 'zero', 'nung', 'half_track', 'indifferent apathetic', 'dionysus', 'wall_socket wall_plug outlet electrical_outlet electric_receptacle electric_outlet']"
97,0.4695365270464116,0.5506,"['stemmatic', 'krill', 'motor_oil', 'republic_of_indonesia indonesia dutch_east_indies', 'stenopelmatus genus_stenopelmatus', 'housebreak house-train', 'americanism', 'lighten_up lighten brighten', 'barge_pole', 'republic_of_maldives maldives']","['debarment', 'bacteriologist', 'unbrace', 'cathode', 'inr bureau_of_intelligence_and_research', 'negociate', 'genus_aeschynanthus', 'prematurely', 'red_jungle_fowl gallus_gallus', 'crosscut']"
98,0.890399013629328,0.8944000000000001,"['convertible_security convertible', 'lustreless lusterless lacklustre lackluster', 'hock-joint hock', 'genus_diapheromera', 'tyro tiro novice initiate beginner', 'spike', 'hereafter', 'temuco', 'buffalo', 'allowance']","['ball-hawking', 'outstroke', 'tied_up', 'pubococcygeus_exercises kegel_exercises', 'presentist', 'robert_james_fischer fischer bobby_fischer', 'stabilization stabilisation', 'coriolis_force', 'smut pornography porno porn erotica', 'belly']"
99,0.5778147310061774,0.6222,"['bogartian', 'choc-ice', 'graphic', 'boil', 'louvre_museum louvre', 'viperidae family_viperidae', 'shark_oil shark-liver_oil', 'ferrocyanic_acid', 'hold# admit accommodate', 'lemmus genus_lemmus']","['save pull_through carry_through bring_through', 'negaprion_brevirostris lemon_shark', 'ephah epha', 'common', 'trapezoid_bone trapezoid os_trapezoideum', 'dredging_bucket', 'capacitate', 'toast goner', 'lip_balm', 'tennis_court']"
100,0.48269714149427134,0.5398000000000001,"['quonset_hut nissen_hut', 'panelling paneling pane', 'unbeliever nonbeliever disbeliever', 'king_william_pine athrotaxis_selaginoides', 'lacework', 'histology', 'vasomotor', 'course', 'amber-green', 'kinsperson kin family']","['salix_repens creeping_willow', 'staphylococcal', 'offensive offense offence', 'sambucus_caerulea blue_elderberry blue_elder', 'dish', 'quench', 'homogenized homogenised', 'new_amsterdam', 'relationship human_relationship', 'sediment']"
101,0.8760272812761158,0.8808,"['lima_bean', 'minute hour', 'house_martin delichon_urbica', 'porte-cochere', 'stir splash', 'downsize', 'heroics', 'nitric_oxide', 'pobedy_peak pobeda_peak', 'pinus_radiata monterey_pine']","['mesothelium', 'electric_shock', 'alpha-interferon', 'stuffy', 'alphabet_soup', 'old_irish', 'lepiota_naucina', ""devil's_food_cake devil's_food"", 'milanese', 'autotelism']"
102,0.11551311515314548,0.11900000000000001,"['mantispid', 'genus_arctotis arctotis', 'clinocephaly clinocephalism', 'subclinical', 'occlusion closure blockage', 'mass_card', 'polyp', 'libocedrus genus_libocedrus', 'whooping_crane whooper grus_americana', 'here']","['xenopus genus_xenopus', 'rainy_season', 'martha_graham graham', 'listener hearer auditor attender', 'clucking cluck', 'canon', 'machine_screw', 'ex-wife ex', 'dial', 'nonfeasance']"
103,0.23509441967707295,0.25,"['father-figure', 'hemstitching hemstitch', 'uttar_pradesh', 'woodwind_instrument woodwind wood', 'fahd_ibn_abdel_aziz_al-saud fahd', 'united_front northern_alliance', 'sponge_bath', 'day-to-day day-by-day day-after-day daily', 'irritate', 'rough']","['loggia', 'apiarian', 'fish_meal', 'there in_that_location at_that_place', 'neve', ""oboe_d'amore"", 'central_dravidian', 'obtain', 'nyala', 'fiduciary']"
104,0.4541320912933265,0.5502,"['ampullary ampullar', 'coact', 'edge', 'mount_vernon', 'yugoslavia', ""rydberg's_penstemon penstemon_rydbergii"", 'phaius', 'paganism pagan_religion heathenism', 'annuitant', 'miler']","['firing fire', 'david_grun david_ben_gurion ben_gurion', 'table_tapping table_rapping spirit_rapping', 'lineal', 'nibble', 'blue_ridge_mountains blue_ridge', 'ceilidh', 'popcorn', 'point_of_view', 'depletion']"
105,0.11558387730823616,0.11960000000000001,"['haemanthus_coccineus cape_tulip', 'prominently conspicuously', 'torchwood_family family_burseraceae burseraceae', 'copper-bottomed', 'thither there', 'norwegian norseman norse', 'order_endomycetales endomycetales', 'lorikeet', 'seidel', 'bb_gun']","['equinox equinoctial_point', 'balance', 'pressure_point', 'fresh_gale', 'streaming cyclosis', 'family_ameiuridae ameiuridae', 'abidjan', 'beehive', 'western_pasqueflower pulsatilla_occidentalis anemone_occidentalis', 'disappearing disappearance']"
106,0.8738896556333811,0.8782000000000001,"['secretary_of_education education_secretary', 'spelunk cave', 'wheeler sir_robert_eric_mortimer_wheeler sir_mortimer_wheeler', ""governor's_race campaign_for_governor"", 'elephant', 'phonological phonologic', 'desertic_soil desert_soil', ""liberty_island bedloe's_island"", 'sleeper_goby sleeper', 'bell']","['moehringia genus_moehringia', 'single-humped one-humped', 'hydrus', 'personal_identity individuality identity', 'seriema chunga_burmeisteri chunga', 'joss_stick', 'reed', 'shoplifter lifter booster', 'constricted', 'strawberry_tree irish_strawberry arbutus_unedo']"
107,0.14659593652217573,0.1592,"['million_floating_point_operations_per_second mflop megaflop', 'bell_push', 'at_stake', 'correlative correlate', 'autonomic_nervous_system ans', 'central_american', 'stockpile', 'in_evidence', 'catalogue catalog', 'wild_dog']","['genus_echium echium', 'zoroaster zarathustra', 'wallow', 'search lookup', 'chariot', 'silver_lace_vine russian_vine polygonum_aubertii china_fleece_vine', 'unreal artificial', 'ragweed bitterweed ambrosia', 'vole field_mouse', 'neoromanticism']"
108,0.10379003136438128,0.1066,"['macaca genus_macaca', 'ixodid hard_tick', 'wyler william_wyler', 'hearthrug', 'supply-side_economics', 'derelict abandoned_ship', 'stint least_sandpiper erolia_minutilla', 'swamp_candles lysimachia_terrestris', 'mithraist', 'pluck pick cull']","['surfperch surffish surf_fish', 'shift geological_fault fracture faulting fault break', 'restless', 'pesterer pest gadfly cuss blighter', 'etude', 'reverend man_of_the_cloth clergyman', 'steamship steamer', 'humanitarianism humanism', 'sensitive', 'harlem']"
109,0.39988795112666736,0.5232,"['nibbler', 'e', 'sector', 'stopping_point last finish finis finale conclusion close', 'inmate', 'beachwear', 'kentuckian bluegrass_stater', 'exergonic', 'abidance', 'unsecured_bond debenture_bond debenture']","['nucleic_acid', 'neanderthalian neanderthal neandertal', 'plainsman', 'hen', 'frame_of_reference frame', 'assyrian_neo-aramaic assyrian', 'familiar_spirit familiar', 'wild_dog', 'yellowknife', 'vetchling']"
110,0.16680675845988746,0.187,"['schooner', 'genus_adlumia adlumia', 'easter_bunny', 'octavian gaius_octavianus gaius_julius_caesar_octavianus augustus', 'modal', 'rangy', 'supervisory_program supervisor executive_program', 'take_back return bring_back', 'pouched_mammal marsupial', 'shop']","['season', 'class_charophyceae charophyceae', 'thread_maker spinster spinner', 'canon', 'shake handshaking handshake handclasp', 'family_aulostomidae aulostomidae', 'gilded_flicker colaptes_chrysoides', 'whisky_sour whiskey_sour', 'employee', 'decrypt decode decipher']"
111,0.3596170843262335,0.48140000000000005,"['idol graven_image god', 'outfit', 'credit_line by-line', 'top', 'lamella', 'mihrab', 'surprint overprint', 'cystopteris_bulbifera bulblet_fern bulblet_bladder_fern berry_fern', 'sorghum genus_sorghum', 'ootid']","['john_of_gaunt duke_of_lancaster', 'real', 'sentence judgment_of_conviction conviction condemnation', 'fiftieth', 'subfamily_petauristidae petauristidae', 'slag_code logic_bomb', 'triphosphoric_acid', 'still_hunt stalking stalk', 'cytosol', 'region area']"
112,0.35950546569570296,0.5106,"['crosswise', 'plucked', 'old_boy', 'torreya genus_torreya', 'allemande_sauce allemande', 'infrahuman', 'bell', 'turnoff', 'towel', 'fortify fort']","['college', 'tooth_socket alveolus', 'tablature', 'ex-spouse', 'rock_climber cragsman', 'traveller traveler', 'tinned_meat canned_meat', 'mistletoe_cactus', 'smilo_grass smilo oryzopsis_miliacea', 'wilhelm_apollinaris_de_kostrowitzki guillaume_apollinaire apollinaire']"
